priority	id	word	categories	disposition	evidence
P2	word_b952eb19134e	atmospheric	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded,duplicate_template_example	defer	大气的；有氛围的 | 同骨架出现8次
P2	word_ad905bbe6310	investigative	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	调查的 | meaningDetailedZh为空 | “investigative”常见含义为：调查的。
P2	word_259ff691bb67	reflective	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded	defer	反射的；思考的
P2	word_4fc0715099a7	boomer	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	婴儿潮一代 | meaningDetailedZh为空 | “boomer”常见含义为：婴儿潮一代。
P2	word_d7eb918ddbca	landfill	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded	defer	垃圾填埋场
P1	word_8985533641a8	surpass	meaning_too_thin,definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded	defer	超越
P2	word_b7b1d7df909f	infinite	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded,duplicate_template_example	defer	无限的 | 同骨架出现32次
P2	word_7a9d77e6d6d8	gossip	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded	defer	八卦，闲聊
P2	word_220f11c37d0e	bilateral	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	双边的 | meaningDetailedZh为空 | “bilateral”常见含义为：双边的。
P2	word_78891ff367b8	temporal	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses	defer	时间的；世俗的 | meaningDetailedZh为空 | “temporal”常见含义为：时间的；世俗的。
P2	word_9805a5a8f598	lunar	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	月球的；阴历的 | meaningDetailedZh为空 | “lunar”常见含义为：月球的；阴历的。
P2	word_58b4050496cb	sincere	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	真诚的 | meaningDetailedZh为空 | “sincere”常见含义为：真诚的。
P2	word_82273279ef12	pluck	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	拔；鼓起（勇气） | meaningDetailedZh为空 | “pluck”常见含义为：拔；鼓起（勇气）。
P2	word_1e3bea82b089	dice	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	骰子；切丁 | meaningDetailedZh为空 | “dice”常见含义为：骰子；切丁。
P2	word_6080897703b2	demise	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	死亡；倒闭 | meaningDetailedZh为空 | “demise”常见含义为：死亡；倒闭。
P2	word_420a14bffb70	patio	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	露台；天井 | meaningDetailedZh为空 | “patio”常见含义为：露台；天井。
P2	word_f67592322555	premature	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	过早的；早产的 | meaningDetailedZh为空 | “premature”常见含义为：过早的；早产的。
P2	word_adeef3708b29	utter	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	说出；发出声音 | meaningDetailedZh为空 | “utter”常见含义为：说出；发出声音。
P2	word_4b46795f3c0b	chant	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	吟唱；反复呼喊 | meaningDetailedZh为空 | “chant”常见含义为：吟唱；反复呼喊。
P2	word_eeb7321d9853	tout	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	兜售；吹捧 | meaningDetailedZh为空 | “tout”常见含义为：兜售；吹捧。
P2	word_834baa8370cf	overwhelmingly	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	压倒性地 | meaningDetailedZh为空 | “overwhelmingly”常见含义为：压倒性地。
P2	word_31bceb252222	crater	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,duplicate_template_example	defer	火山口；坑 | meaningDetailedZh为空 | “crater”常见含义为：火山口；坑。
P2	word_fad66ba0e7af	enrich	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded,duplicate_template_example	defer	使丰富；充实 | 同骨架出现25次
P2	word_b3c1e8435f93	predominant	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,multi_meaning_without_structured_senses	defer	卓越的，突出的；支配的，主要的，盛行的 | meaningDetailedZh为空
P2	word_0e75ec1c5ced	ditch	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	抛弃；甩掉 | meaningDetailedZh为空 | “ditch”常见含义为：抛弃；甩掉。
P1	word_ad3f309e568f	clown	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	小丑 | meaningDetailedZh为空 | “clown”常见含义为：小丑。
P2	word_e3c9a3ead5a6	loaf	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	一条面包；游荡 | meaningDetailedZh为空 | “loaf”常见含义为：一条面包；游荡。
P2	word_5a2853876aca	twilight	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	黄昏；暮光 | meaningDetailedZh为空 | “twilight”常见含义为：黄昏；暮光。
P2	word_90784b8c36bf	wrestle	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	摔跤，搏斗；努力解决 | meaningDetailedZh为空
P2	word_c33f413a9150	image	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded,duplicate_template_example	defer	图像；形象 | 同骨架出现5次
P2	word_2fe12abf03f0	comprehend	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded,duplicate_template_example	defer	理解；领会 | 同骨架出现37次
P2	word_6d4e1a11ab3f	vaguely	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	模糊地 | meaningDetailedZh为空 | “vaguely”常见含义为：模糊地。
P1	word_bb6ae8113cca	squirrel	meaning_too_thin,definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded	defer	松鼠
P2	word_2e271d9d127a	adolescence	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded,duplicate_template_example	defer	青春期 | 同骨架出现30次
P2	word_ef036933ee36	unlock	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	开锁；解锁；揭示 | meaningDetailedZh为空 | “unlock”常见含义为：开锁；解锁；揭示。
P1	word_1ccd896fe754	royalty	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	版税 | meaningDetailedZh为空 | “royalty”常见含义为：版税。
P1	word_c3e62c92da6a	destine	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed	defer	注定 | meaningDetailedZh为空
P2	word_b8400142b491	responsive	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	反应迅速的 | meaningDetailedZh为空 | “responsive”常见含义为：反应迅速的。
P2	word_a91c354c65a3	loosely	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	松散地 | meaningDetailedZh为空 | “loosely”常见含义为：松散地。
P2	word_a41dc3567f38	understandable	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded	defer	可理解的
P1	word_76f8dc4146a0	squash	meaning_too_thin,definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded,duplicate_template_example	defer	挤压 | 同骨架出现5次
P2	word_22dc2b1651e4	elusive	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded,duplicate_template_example	defer	难以捉摸的 | 同骨架出现4次
P2	word_493a2173057c	affiliate	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	附属机构 | meaningDetailedZh为空 | “affiliate”常见含义为：附属机构。
P1	word_b76ad8c4c1e3	claw	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	爪子 | meaningDetailedZh为空 | “claw”常见含义为：爪子。
P1	word_0ce781ae1b8f	dodge	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	躲避 | meaningDetailedZh为空 | “dodge”常见含义为：躲避。
P2	word_3c37561154e8	unwanted	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	不需要的；多余的 | meaningDetailedZh为空
P1	word_c953f01c4dec	bureaucrat	meaning_too_thin,definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	官僚 | meaningDetailedZh为空 | “bureaucrat”常见含义为：官僚。
P1	word_d9d8e9138c20	skepticism	meaning_too_thin,definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded	defer	怀疑
P2	word_8ad71f4713b4	marvelous	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	绝妙的 | meaningDetailedZh为空 | “marvelous”常见含义为：绝妙的。
P2	word_7e0f269e8dc4	laborer	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	劳动者 | meaningDetailedZh为空 | “laborer”常见含义为：劳动者。
P2	word_a217aed63149	continuously	definition_equals_meaning,definition_chinese_only,meaning_detailed_not_expanded,duplicate_template_example	defer	持续地 | 同骨架出现91次
P2	word_eeef64519356	immunity	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	免疫力 | meaningDetailedZh为空 | “immunity”常见含义为：免疫力。
P2	word_2ca6c2be7b43	tornado	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	龙卷风 | meaningDetailedZh为空 | “tornado”常见含义为：龙卷风。
P2	word_8270bcbad765	filing	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	文件归档；锉屑 | meaningDetailedZh为空 | “filing”常见含义为：文件归档；锉屑。
P2	word_09f8e02a032b	halloween	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail	defer	万圣节前夕 | meaningDetailedZh为空 | “halloween”常见含义为：万圣节前夕。
P2	word_21fbe11d6f90	buffalo	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses	defer	水牛；野牛 | meaningDetailedZh为空 | “buffalo”常见含义为：水牛；野牛。
P2	word_52fdd0e424ee	planetary	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,duplicate_template_example	defer	行星的 | meaningDetailedZh为空 | “planetary”常见含义为：行星的。
P2	word_4ebf985278df	nucleus	definition_equals_meaning,definition_chinese_only,missing_meaning_detailed,generic_meaning_detail,multi_meaning_without_structured_senses,multi_meaning_without_quiz_senses,duplicate_template_example	defer	核心；原子核；细胞核 | meaningDetailedZh为空 | “nucleus”常见含义为：核心；原子核；细胞核。
